market,model_filter,year_filter,detected_generation,year_applicability_status,vid,raw_text,vehicle_url,source_file
Australia (RHD),,,Y62,applies,189494,SAFARI | WAGON 2 ROW | VK56VD | UPPER | Australia (RHD) | Y62 | 11.2012 | 07.2013 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEKPi8yC29HWm5-TW8vPlJGZmF_DgEMDR8wA0tNfmp2cnBzNiENZ0lNSXhud2YgPTcKA21-fnhsdR8ZGlx5RR1dWBwGQTRRCWYMbXduHBBBTUFnb3UKDm96Hk1PUQtmf2h8GxIcQ1ssbWluemobEhxDWiwPeGodZRUeHggbUQIZHG95a39xQ0NTGlRNHQIZHGVXXVEUGRxaXk8cBkFdXxgbU01RXRwGQU0yahtDAAAAACkYIUM%3D%24&vid=189494&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_all_generations_discovery.json
General/Asia (LHD),SAFARI,1997,Y61,applies,213987,SAFARI | WAGON | TD42 | STD | General/Asia (LHD) | Y61 | 10.1997 | 12.2009 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHR5fSfsrGNt5qxkIz504mdvbqk1drX1sTr2JCWpbGtqauo7frWvJKWkqO1rL375uzR2LalpaO3rsTCwYeinsaGg8fdmu-K0r2yxs_Cx9Xl4OzX0MfIw8DWuP3x5sHOxcbXvda0leeKz8LH0byxsaOYmIjB1Lqpt8C4y5qWwZfA38TBsqS1-_mKz8LHiZDA38eY7Z7SwMnEwYeDkZiOiNHQycTBj5eO3paSw8CiqMGfAAAAAEBhh2c%3D%24&vid=213987&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,1997,Y61,applies,214002,SAFARI | WAGON | TD42 | AD | General/Asia (LHD) | Y61 | 10.1997 | 12.2009 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwH9ydjOqpn_-aWnqK-i2aWxkZaI-fb7-ujH9Ly6iZ2BhYeEwdb6kL66vo-ZgJHXysD99JqJiY-bguju7auOsuqqr-vxtsOm_pGe6uPu6_nJzMD7_Ovk7-z6lNvdpuPu6_yQ_Zrk0Lqo7-z8l46K6-e2urKQg53qkuLp6f_spvXu65iOnIiGtLSk7aO66vXu65Kgqabj7uutqbjr8bapqO_spLqmquvxtrrDg-y0AAAAAMQLgig%3D%24&vid=214002&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,1997,Y61,applies,214003,SAFARI | WAGON | TD42 | AD | General/Asia (LHD) | Y61 | 10.1997 | 12.2009 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwH5zdzHvueBi4eiuoD53aG1lZKM_fL__uzD8Li-jZmFgYOAxdL-lLq-uoudhJXTzsT58J6NjYufhuzq6a-Ktu6uq-_1ssei-pWa7ufq7_3NyMT_-O_g6-j-kN_Zoufq7_iU-Z7gwb6s6-j4k4qO7-OyvraUh5nulubt7fvoovHq75yKmIyCsLCg6ae-7vHq75akraLn6u-prbzv9bKvrOvooL6iru_1sr7Hh-iwAAAAACz8jWY%3D%24&vid=214003&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,1997,Y61,applies,214004,SAFARI | WAGON | TD42 | STD | General/Asia (LHD) | Y61 | 10.1997 | 12.2009 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGglIXv4srE8sfYp6CDlPjszMvVpKump7WaqeHn1MDc2NrZnIunzePn49LE3cyKl52gqcfU1NLG37WzsPbT77f38ras6577o8zDt76ztqSUkZ2moba5srGnyYaA-76ztqHNoMe5mOf1srGhysHH0LTn5fukzNnBsM64tumsrbCptLfC0sbXhuf1srH55rCptLSS8-iwv7S39_XitPHl676ztvjg-vC08eX71d-26AAAAAAAV_j_%24&vid=214004&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,1998,Y61,applies,213449,SAFARI | WAGON | RD28TI | GR | General/Asia (LHD) | Y61 | 08.1998 | 03.2000 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEVITBZdXFiRV98QlU5KU1ZeX5gER4TEgAvHFRSYXVpbW9sKT4SeFZSVmdxaHk_IigVHHJhYWdzagAGBUNmWgJCRwMZXitOFnl2AgsGAxEhIigVHnVpBQoBAU0vK2JoAwwHBBV8TSNDYQQNAAUTfmQsUkAHBBd_anIDflJQTk5SAxoHBHFiLDEhBQoBAkpVAxleUjURFwMMBwRERQhSVgcSEwwHBExRFxROHQYDZ2sEXAAAAAD2a6g3%24&vid=213449&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,1998,Y61,applies,213711,SAFARI | WAGON | TB42S | AD | General/Asia (LHD) | Y61 | 08.1998 | 03.2000 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwF7T15JOjJ7GXwSDT9lVyM3FxAOf3B9fG5Bcjo8DxsHAwECR1B8Fjg8OAkfBhdRTEZ7chwPDwkdBG5oay0INGwsKW13MEUgeBcYbGVobX9PSkB9ehxsZWhtfk9ZRwdqY25rfBB-QzFRa2RvbHwXDgkyMiJrfhADHWoSYTA8az1qdW5rGA4fUVMgZWhtIzpqdW0yRzR4amNuay0pOzIkIn17Y25rJT0kdDw4aWoIAms1AAAAAEVdDBE%3D%24&vid=213711&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,1999,Y61,applies,202196,SAFARI | HARDTOP | TB45S | STD | General/Asia (LHD) | Y61 | 07.1999 | 11.2003 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwE6Dh8QMUhmQV5aXF4FZ2J2VlFPPjE8PS8AM3t9TlpGQkBDBhE9V3l9eUheR1YQDQc6M11OTkhcRS8pKmxJdS1taCw2cQRhOVZFLSQpLD4OCwE8PF0tJCksPw4SBiolLi08VjxffgwKTEwsIygrO1MCCwcqJS4tPlZDWHMCbygrZ3sqMy4uAR4RSUQsIygrY39zZWMqUDg-KiUuLjQ5NSozLjs-JS4uPC0qbCs0LypOQi4sAAAAAGnrbLQ%3D%24&vid=202196&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,1999,Y61,applies,202194,SAFARI | HARDTOP | TB45S | GR | General/Asia (LHD) | Y61 | 07.1999 | 11.2003 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwG3g5KG4Nv0zvHc7tulg-_729zCs7yxsKKNvvbww9fLz83Oi5yw2vTw9MXTytudgIq3vtDDw8XRyKKkp-HE-KDg5aG7_InstNvIoKmkobODhoyxsdCgqaShsoOfi6eoo6Cx27HS85SZwaavoqex3MaO8OKlprXdyNCh3PDy7OzwobilptPAjpODp6ijoOj3obv88JeztaGupabm56rw9KWwuq6lpu7ztbbsv6Shxcmm_gAAAABBGZx5%24&vid=202194&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,1999,Y61,applies,202195,SAFARI | HARDTOP | TB45S | STD | General/Asia (LHD) | Y61 | 07.1999 | 11.2003 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwG7j56k3cvtyLriu7mFk-P319DOv7C9vK6Bsvr8z9vHw8HCh5C81vj8-MnfxteRjIa7stzPz8ndxK6oq-3I9Kzs6a238IXguNfErKWorb-PioC9vdyspaitvo-Th6ukr6y9173e_5iVzaqjrqu90N6EmuClqK241sXbr43y4qvh-6yzqK3dkYyDxKqjrqvl_K_q_uDQvr6spait6Lao4LOou7ulqK3goremq7KvrM7ErfAAAAAARmcVFw%3D%3D%24&vid=202195&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,1999,Y61,applies,202193,SAFARI | HARDTOP | TB45S | AD | General/Asia (LHD) | Y61 | 07.1999 | 11.2003 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwE3AxIUcUl0UHFwd1M_MW97W1xCMzwxMCINPnZwQ1dLT01OCxwwWnRwdEVTSlsdAAo3PlBDQ0VRSCIkJ2FEeCBgZSE7fAlsNFtIICkkITMDBgwxMVAgKSQhMgMfCycoIyAxWzFScxQZQSYvIicxXEAYcGIlJjVdSFAhXHBybGxwITglJlNADhMDJygjIGh3ITt8cBczNSEuJSZmZypwdCUwNC4lJm5zNTZsPyQhRUkmfgAAAAAg9L8a%24&vid=202193&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,1999,Y61,applies,213786,SAFARI | WAGON | TB45S | AD | General/Asia (LHD) | Y61 | 07.1999 | 11.2003 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFsWEllawUJDyo6DA9IejQgAAcZaGdqa3lWZS0rGAwQFBYVUEdrAS8rLx4IEQBGW1FsZQsYGB4KE3l_fDofI3s7PnpgJ1I3bwAPe3J_emhYXVdqagt7cn96aVhEUHxzeHtqAGsJKE83cn96bAEeHHgrKTdoABUNfAJ0eiVgYXxleHsOHgobSis5fn01KnxleHhePyR8c3h7OzkueD0pIGlzeHszLTE-JTM1fBgUeyMAAAAAuBnu4Q%3D%3D%24&vid=213786&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,1999,Y61,applies,213787,SAFARI | WAGON | TB45S | AD | General/Asia (LHD) | Y61 | 07.1999 | 11.2003 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHT5_bjiaqioYKz06Pp1Yufv7im19jV1Mbp2pKUp7Ovq6mq7_jUvpCUkKG3rr_55O7T2rSnp6G1rMbAw4WgnMSEgcXfmO2I0L-wxM3Axdfn4ujV1bTEzcDF1uf778PMx8TVv9S2l-WIzcDF076ho8eUlojXv6qyw73LxZrf3sPax8SxobWk9ZSGwcKKlcPax8fhgJvDzMfEhIaRx4KWn9nMx8SMko6BmoyKw6erxJwAAAAAOTryCA%3D%3D%24&vid=213787&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,1999,Y61,applies,213788,SAFARI | WAGON | TB45S | STD | General/Asia (LHD) | Y61 | 07.1999 | 11.2003 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEwBBU5ZVloVkhNPE1oJmh8XFtFNDs2NyUKOXF3RFBMSEpJDBs3XXN3c0JUTVwaBw0wOVdEREJWTyUjIGZDfydnYiY8ew5rM1xTJy4jJjQEAQs2NlcnLiMmNQQYDCAvJCc2XDdVdAZrLiMmMF1QUEJ5eWkgNVtIViFZKnt3IHYhPiUgU0VUGhhrLiMmaHEhPiZ5DH8zISglIGZicHlvaTc2KCUgbnZvP3dzIiFDSSB-AAAAAEdfMSM%3D%24&vid=213788&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,215029,SAFARI | WAGON | ZD30DDTI | STD | General/Asia (LHD) | Y61 | 03.2000 | 12.2009 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGPu6qFjN3Z_ZD20IuNidfD4-T6i4SJiJq1hs7I--_z9_X2s6SI4szIzP3r8uOluLKPhuj7-_3p8Jqcn9n8wJjY3ZmDxLHUjOPsmJGcmYu7sLKOjP_-6fWZlcTIxeL7_vSfkJub0LXF7pPomJGcmYy7uaL5npean4rk9LDIq5GcmdPJnoGZxrq37_32mJGcmdSXyMydnuKMjJ6XmcaPkMuegZqLjpeZxoeE1NiZgJ2e_PXGlwAAAACNI7UR%24&vid=215029&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,202622,SAFARI | HARDTOP | ZD30DDTI | GR | General/Asia (LHD) | Y61 | 03.2000 | 12.2009 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGLv66W9IztyeuOy9GmidPH5-D-j4CNjJ6xgsrM_-v38_Hyt6CM5sjMyPnv9uehvLaLguz___nt9J6Ym934xJzc2Z2HwLXQiOf0nJWYnY-_tLaKiPv67fGdkcDMweb_-vCblJ-f1LHA6pf56f2ak53C263-6p2SmZqJ4q260OSUn5zQzJ2HwMyi-Or-85uUn5-NndCDmJ3nj4mdkcDMl9_OnYSZjYuRwMyfy9HbnIOYnfqszI8AAAAA4mMqEQ%3D%3D%24&vid=202622&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,213779,SAFARI | WAGON | TB45S | AD | General/Asia (LHD) | Y61 | 03.2000 | 11.2003 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFgVEV4NDs9PjE1NWJMMTgsDAsVZGtmZ3VaaSEnFAAcGBoZXEtnDSMnIxIEHQxKV11gaQcUFBIGH3VzcDYTL3c3MnZsK147YwwDd35zdmRUUVtmZgd3fnN2ZVRCXBxxeHVwZwtlWCpfcH90d2cMFRIpKTlwZQsYBnEJeisncCZxbnVwAxUESkg7fnN2OCFxbnYpXC9jcXh1cDYyICk_OWdqeHVwPiY_bycjcnETGXAuAAAAALfZy2g%3D%24&vid=213779&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,213750,SAFARI | WAGON | TB45E | GR | General/Asia (LHD) | Y61 | 03.2000 | 09.2001 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFXY3IWKAAtWycdJhd2Ag8bOzwiU1xRUEJtXhYQIzcrLy0ua3xQOhQQFCUzKjt9YGpXXjAjIyUxKEJERwEkGEAABUFbHGkMVDs0QElEQVNjZmxRUSZASURBUmN1aytGT0JHUDxSbx1oR0hDQFA7JDMeHg5HUjwjMUY-TRwQRxFGWUJHNCIzfX8MSURBDxZGWUEeaxhURk9CRwEFFx4IDlNST0JHCREIWBAURUYkLkcZAAAAAIfKMZU%3D%24&vid=213750&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,213780,SAFARI | WAGON | TB45S | GR | General/Asia (LHD) | Y61 | 03.2000 | 11.2003 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwF5TVxOFBh4JQcIfA1qayE1FRIMfXJ_fmxDcDg-DRkFAQMARVJ-FDo-OgsdBBVTTkR5cB4NDQsfBmxqaS8KNm4uK291MkciehUabmdqb31NSEJ_fx5uZ2pvfE1bRQVoYWxpfhJ8QTNGaWZtbn4VCh0wMCBpfBIBH2gQYzI-aT9od2xpGgwdU1EiZ2pvIThod28wRTZ6aGFsaS8rOTAmIH17YWxpJz8mdj46a2gKAGk3AAAAANSiMzI%3D%24&vid=213780&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,213781,SAFARI | WAGON | TB45S | AD | General/Asia (LHD) | Y61 | 03.2000 | 11.2003 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGqno-H0O6p8faqpv2rqPLmxsHfrqGsrb-Qo-vt3srW0tDTloGtx-nt6djO18aAnZeqo83e3tjM1b-5uvzZ5b39-Lym4ZTxqcbJvbS5vK6em5GsrM29tLm8r56Ilta7sr-6rcGvkuCAurW-va3G39jj4_O6r8HSzLvDsOHtuuy7pL-6yd_OgILxtLm88uu7pLzjluWpu7K_uvz46uP1866psr-69Oz1pe3puLvZ07rkAAAAAIzv3zo%3D%24&vid=213781&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,213782,SAFARI | WAGON | TB45S | GR | General/Asia (LHD) | Y61 | 03.2000 | 11.2003 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGrn46L7_3m0srw0_-Yl_Pnx8Der6CtrL6Rours38vX09HSl4Csxujs6NnP1seBnJaroszf39nN1L64u_3Y5Lz8-b2n4JXwqMfIvLW4va-fmpCtrcy8tbi9rp-Jl9e6s767rMCuk-GBu7S_vKzH2M_i4vK7rsDTzbrCseDsu-26pb67yN7PgYPwtbi98-q6pb3il-SourO-u_356-L08q-vs7679e30pOzoubrY0rvlAAAAAAtKLYo%3D%24&vid=213782&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,213783,SAFARI | WAGON | TB45S | STD | General/Asia (LHD) | Y61 | 03.2000 | 11.2003 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGLv67fydbb2_Df-fiwndPH5-D-j4CNjJ6xgsrM_-v38_Hyt6CM5sjMyPnv9uehvLaLguz___nt9J6Ym934xJzc2Z2HwLXQiOfonJWYnY-_urCNjeyclZidjr-pt_eak56bjOCOs8Ghm5SfnIzn7OmkzN6Zmonh9Oyd4MzO0NDMnYSZmu_8sq-_m5SfnNTLnYfAzKuPiZ2SmZra25bMyJmNiZKZmtLPiYrQg5id-fWawgAAAABK7npI%24&vid=213783&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,215013,SAFARI | WAGON | ZD30DDTI | AD | General/Asia (LHD) | Y61 | 03.2000 | 12.2009 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwH0wNG_tv-yiKWSiPrw-qy4mJ-B8P_y8-HO_bWzgJSIjI6NyN_zmbezt4aQiZjew8n0_ZOAgIaSi-Hn5KKHu-OjpuL4v8qv95iX4-rn4vDAy8n194SFko7i7r-zvpmAhY_k6-Dgq86-leiG4-rn4vfA0Mnk6-Dj8JiNlr3MoeblqbXk_eDgz9Dfh4ri7eblrbG9q63knvbw5Ovg4Pr3--T94Pf16-Dg8uPkouX64eSAjODiAAAAABQayqs%3D%24&vid=215013&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,202624,SAFARI | HARDTOP | ZD30DDTI | STD | General/Asia (LHD) | Y61 | 03.2000 | 09.2001 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHW4vPsrZSAqqKwgLr_-o6aur2j0t3Q0cPs35eRoraqrqyv6v3Ru5WRlaSyq7r84evW37GioqSwqcPFxoClmcGBhMDaneiN1bqpwcjFwNLi6evX1aansKzAzJ2RnLuip63GycLCieydt8qktKDHzsCfhvC3sabByMXA1uL--8a4zsPGjJbCh5ONtKSwoqnHzsCf3tzG38LBvdPTwpGTjYGDlMHexdfRkZONiZeLh8bfwsL6_42ZAAAAAC1pAIk%3D%24&vid=202624&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,202629,SAFARI | HARDTOP | ZD30DDTI | STD | General/Asia (LHD) | Y61 | 03.2000 | 05.2001 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwG1gZCHtMvKxcPluO6the352d7Asb6zsqCPvPTywdXJzc_MiZ6y2Pby9sfRyNmfgoi1vNLBwcfTyqCmpePG-qLi56O5_ovuttnKoqumo7GBioi0tsXE08-jr_7y_9jLxKKrpqO3geKfqMDWxKWqoaHrj5_TwqOsp6S33JOE7tqqoaLu8qO5_vKcxtTAzaWqoaGzo-69pqPZsbejr_7yqeHwo7qns7Gv_vKh9e_lor2mo8SS8rEAAAAAvhvV9g%3D%3D%24&vid=202629&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,202621,SAFARI | HARDTOP | ZD30DDTI | GR | General/Asia (LHD) | Y61 | 03.2000 | 12.2009 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEaLj8zRRt0en9LFxgIFEJWdnFvHhEcHQ8gE1tdbnpmYmBjJjEdd1ldWWh-Z3YwLScaE31ubmh8ZQ8JCkxpVQ1NSAwWUSRBGXZlDQQJDB4uJScbGWprfGAMAFFdUHdua2EKBQ4ORSBRewZoeGwLAgxTSjxvewwDCAsYczArQXUFDg1BXQwWUV0zaXtvYgoFDg4cDEESCQx2HhgMAFFdBk5fDBUIHB0AUV0OWkBKDRIJDGs9XR4AAAAABYp6Yw%3D%3D%24&vid=202621&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,215027,SAFARI | WAGON | ZD30DDTI | GR | General/Asia (LHD) | Y61 | 03.2000 | 12.2009 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHs2MnhleiQmo6Rm521-rSggIeZ6Ofq6_nW5a2rmIyQlJaV0Mfrga-rr56IkYDG29Hs5YuYmJ6Kk_n__Lqfo_u7vvrgp9K374CP-_L_-ujY09Ht75ydipb69qerpoGYnZf88_j4s9amjfCL-_L_-u_Yzsf88_j76ICVjqXUuf79sa385fj418jHn5L69f79tamls7X8hu7o_PP4-OLv4_zl-O_m8_j46vv8uv3i-fyYlPj6AAAAAEMBrC0%3D%24&vid=215027&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,215017,SAFARI | WAGON | ZD30DDTI | GR | General/Asia (LHD) | Y61 | 03.2000 | 12.2009 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHg1MX1pJ-enZiksI_-9risjIuV5Ovm5_Xa6aGnlICcmJqZ3MvnjaOno5KEnYzK193g6YeUlJKGn_Xz8LaTr_e3svbsq96744yD9_7z9uTU393h45CRhpr2-qunqo2UkZvw__T0v9qqgfyS9_7z9uPUwsvw__T35IyZgqnYtfLxvaHw6fT028TLk572-fLxuaWpv7nwiuLk8P_09O7j7_Dp9OPn__T05vfwtvHu9fCUmPT2AAAAAP5MS24%3D%24&vid=215017&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,215015,SAFARI | WAGON | ZD30DDTI | GR | General/Asia (LHD) | Y61 | 03.2000 | 12.2009 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFQZHVdGxEjC1IVVC5oYAgcPDslVFtWV0VqWREXJDAsKCopbHtXPRMXEyI0LTx6Z21QWTckJCI2L0VDQAYjH0cHAkZcG24LUzwzR05DRlRkb21RUyAhNipGShsXGj0kIStAT0RED2oaMUwiR05DRlNkcntAT0RHVDwlMhloBUJBDRFAWUREa3R7Iy5GSUJBCRUZDwlAOlJUQE9ERF5TX0BZRFNWT0REVkdABkFeRUAkKERGAAAAAN3BBNM%3D%24&vid=215015&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,202192,SAFARI | HARDTOP | TB45S | AD | General/Asia (LHD) | Y61 | 03.2000 | 07.2002 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGonI2IwKPPqNL2qsmRnPDkxMPdrKOur72Soenv3MjU0NLRlIOvxevv69rM1cSCn5Wooc_c3NrO1727uP7b57__-r6k45bzq8TXv7a7vqycmZOurs-_tru-rZyKlNS5sL24r8OskOKXzd--sbq5qcGCifO2u76rxdbIvJ7h8bjy6L-gu77Ogp-Q17mwvbj277z57fPDra2_tru--6W786C7qKW2u77zsaS1uKG8v93XvuMAAAAAIZfzzg%3D%3D%24&vid=202192&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
General/Asia (LHD),SAFARI,2000,Y61,applies,202619,SAFARI | HARDTOP | ZD30DDTI | AD | General/Asia (LHD) | Y61 | 03.2000 | 12.2009 | ,https://partsouq.com/en/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwE8CBkaWjd7VlFrV3AiEGRwUFdJODc6OykGNX17SFxAREZFABc7UX97f05YQVAWCwE8NVtISE5aQykvLGpPcytrbiowdwJnP1BDKyIvKjgIAwE9P0xNWkYqJnd7dlFITUcsIygoYwZ3XSBOXkotJCp1bBpPSyolLi0-VRoNZ1MjKCtneyowd3sVT11JRCwjKCg6Kmc0LypQOD4qJnd7IGh5KjMuOjomd3sofGZsKzQvKk0bezgAAAAAPHqaxw%3D%3D%24&vid=202619&q=,C:\Users\safwa\Documents\Codex\2026-06-26\you-are-a-senior-nissan-epc\sources\partsouq\navigation\patrol_general_asia_lhd_incremental_discovery.json
