applicable_years_1988_1997,body_style,catalog_market,detail_status,engine,filter_model,grade_or_frame,market,model_code,name,options,production_from,production_to,source_url,vehicle_url,verification_note
"1988,1989",WAGON,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,L28,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEWIjMJSn17e1BXVhVOR05aen1jEh0QEQMsH1dRYnZqbmxvKj0Re1VRVWRya3o8ISsWH3FiYmRwaQMFBkBlWQFBRAAaXShNFXp1AQgFABIiP10cBw4DBhZ9ZCVRQwQHFnxpcQxmSVFDBAcXfGhqbGdfLkMEB0tXBh8CAi0yPWVoAA8EB09TX0lPBhQUEwYJAgIYFRkGHwIRHAkCAhABBkAHGAMGZHACAAAAAAAAW7d7%24&vid=212732&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",PICKUP,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwH4zN3xvYOB-qebhafD8qC0lJON_PP-_-3C8bm_jJiEgIKBxNP_lbu_u4qchZTSz8X48Z-MjIqeh-3r6K6Lt--vqu70s8aj-5SY7-br7vzMzsX5-O7h6un_kdfFo-br7vmVhpjg1aij5uvu-JWHg4DUv9zm6-6kvun27rHNwJiKge_m6-6j4L-76un9-_rp4O6x-Oe86fbt-_rg7rHw86Ov7vfq6Y2cseAAAAAAPneXdw%3D%3D%24&vid=209291&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",PICKUP,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,P40,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFHc2JzWAJHPjIlRxwcTR8LKywyQ0xBQFJ9TgYAMyc7Pz0-e2xAKgQABDUjOittcHpHTiAzMzUhOFJUVxE0CFAQFVFLDHkcRCsnUFlUUUNzcgpFVl9SV0csNXQAElVWRy04IF03GAASVVZGLTk7PTYOfxJVVhoGV05TU3xjbDQ5UV5VVh4CDhgeV0VFQldYU1NJREhXTlNAQVhTU0FQVxFWSVJXNSFTUQAAAAAiu_n_%24&vid=209192&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",WAGON,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33T,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGonI3m6cvP-9Pz_-SZqvDkxMPdrKOur72Soenv3MjU0NLRlIOvxevv69rM1cSCn5Wooc_c3NrO1727uP7b57__-r6k45bzq8TLv7a7vqycnpWpqMi_tru-rZyJibi3vL-uxNHK7YvkuLe8v6_E0NGNivPHt7y_8---pOPvgdvJ3dC4t7y8rr7zoLu-rKyrvrLj77T87b6nuq2wvuGgo_P_vqe6ud3M4bAAAAAAKDXxJQ%3D%3D%24&vid=213476&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",WAGON,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,L28,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGIvK2-79jVyIjQ19qhitDE5OP9jIOOj52ygcnP_Oj08PLxtKOP5cvPy_rs9eSiv7WIge_8_Pru952bmN77x5_f2p6Ew7bTi-Trn5abnoy8ocOCmZCdmIjj-rvP3ZqZiOL7756Sw8_E5ffz8_2Z4ZLDz5jOmYadmOv97KKg05abntDJmYaewdzHipmQnZje2sjB19GCl5yf18nV2sHX0Zj67p_HAAAAAG1PTa0%3D%24&vid=212723&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",PICKUP A-CHASSIS,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwG3g5Kmz-C39si06euS4u_729zCs7yxsKKNvvbww9fLz83Oi5yw2vTw9MXTytudgIq3vtDDw8XRyKKkp-HE-KDg5aG7_InstNvXrMSmr6H-4JHWwLCxp6ijo--Nit2mr6KnsNzMiPyIsaavoqex3M2TnImn2a-ip-33o-by7NXF0cPIpq-h_r-9p76joLSys6Pw8uzg4vWgv6SxtvDy7Oj26uanvqOjnYDs-AAAAADRr8e4%24&vid=209727&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",WAGON,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwH6zt_1o7GKjZ2MtL_o8KK2lpGP_vH8_e_A87u9jpqGgoCDxtH9l7m9uYieh5bQzcf6852Ojoiche_p6qyJte2tqOz2scSh-ZaZ7eTp7P7OzMf7-uzj6Ov9k9XHoeTp7PuXhJri16uh5Ons-peFgYLWvd7k6eymvOv07LPPwpqIg-3k6eyh4r256Ov_-fjr4uyz-uW-6_Tv-vni7LPy8aGt7PXo64-es-IAAAAAIO6HSw%3D%3D%24&vid=213473&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",WAGON,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwF1QVA1PRY0cRUOdi9LRS05GR4AcX5zcmBPfDQyARUJDQ8MSV5yGDYyNgcRCBlfQkh1fBIBAQcTCmBmZSMGOmIiJ2N5PksudhkWYmtmY3FBQ0h0dWNsZ2RyHFpILmtmY3QYCxVtWCUua2ZjdRgKDg1ZMlFrZmMpM2R7YzxATRUHDGJrZmMubTI2Z2RwdndkbWM8dWoxZHtgcmphYXNiZSNke2BlBxNhYwAAAAD95xds%24&vid=213474&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",HARDTOP 3 SEATER,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEnEwJuU19SSmMkK3YiF39rS0xSIywhIDIdLmZgU0dbX11eGwwgSmRgZFVDWksNEBonLkBTU1VBWDI0N3FUaDBwdTErbBl8JEtbRjtHIDNgYnwnS0BWJicxPWxgbUpQSzA5NDElEw8KO1InMDk0MSQTERZaRkcwSDgzMyU2fC80MUJURlJcbm5-N3lgMC80MSB6cnw5NDF3c2IxK2xzZzk0MX9nfXczdmJ8VEYxbwAAAACzX2aP%24&vid=201269&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",VAN,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,L28,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHV4fDZ0Z-Eta6xgNCNw42Zub6g0d7T0sDv3JSSobWpra-s6f7SuJaSlqexqLn_4ujV3LKhoaezqsDGxYOmmsKCh8PZnuuO1rm3wsvGw9Hh_J7fxM3AxdW-p-aSgMfE1b-qss-lipKAx8TUv6upr6Sc7YDHxIiUxdzBwe7x_qarw8zHxIyQnIqMxdfX0MXKwcHb1trF3MHS1crBwdPCxYPE28DFp7PBwwAAAAD_DGBq%24&vid=210883&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",VAN,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,L28,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHt2cjz55u-ib2t6e7K67WhgYaY6ebr6vjX5KyqmY2RlZeU0cbqgK6qrp-JkIHH2tDt5IqZmZ-Lkvj-_bueovq6v_vhptO27oGP-vP---nZxKbn_PX4_e2Gn96quP_87YeSiveds6q4__zsh5ORl5yk1bj__LCs_eT5-dbJxp6T-_T__LSopLK0_e_v6P3y-fnj7uL95Pnp7_L5-ev6_bv84_j9n4v5-wAAAAAKX7Yc%24&vid=210884&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",HARDTOP 6 SEATER,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33T,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGbr76o0cHqxPHx7NWKq8PX9_Dun5CdnI6hktrc7_vn4-Hip7Cc9tjc2On_5vexrKabkvzv7-n95I6Ii83o1IzMyY2X0KXAmPfn-of7mY_c3sCb9_zqmpv7j9zewJr36_aLhI-PxKGv_Ybpm4uEj4_FobHh5_36i_WDjdKXlouSj4z56f3svdzOiYrC3YuSj4_ByNKLhI-MzM7Zj8re0YWIjcPbwcuPyt7A6PqN0wAAAACA6k2l%24&vid=201275&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",VAN,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,P40,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHQ5PXhiY6tgoaWrd7p5IicvLul1NvW18Xq2ZGXpLCsqKqp7PvXvZOXk6K0rbz65-3Q2bekpKK2r8XDwIajn8eHgsbcm-6L07yyx87DxtTk5Z3SwcjFwNC7ouOXhcLB0Lqvt8qgj5eFwsHRuq6sqqGZ6IXCwY2RwNnExOv0-6OuxsnCwYmVmY-JwNLS1cDPxMTe09_A2cTX08_ExNbHwIbB3sXAorbExgAAAAAKR6lg%24&vid=210900&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",VAN,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwE0ABEIdUQ0Y1M1ZXhvBGx4WF9BMD8yMyEOPXVzQFRITE5NCB8zWXdzd0ZQSVgeAwk0PVNAQEZSSyEnJGJHeyNjZiI4fwpvN1hWIyonIjAAAgk1NCItJiUzXRsJbyonIjVZSlQsGWVvKiciNFlLT0wYcxAqJyJociU6In0BDFRGTSMqJyJvLHN3JiUxNzYlLCJ9NCtwJTohNDQsIn08P29jIjsmJUFQfSwAAAAAPDSwRQ%3D%3D%24&vid=210947&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
1988,PICKUP,Europe (LHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,PATROL,DX,Europe (LHD),160,PATROL,,07.1980,08.1988,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Europe+%28LHD%29&ssd=%24%2AKwEheHIYIAAAAABhz1PA%24&f_model=PATROL,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFVYXAeFx8OK1YsNw10fQ0ZOT4gUV5TUkBvXBQSITUpLS8saX5SOBYSFicxKDl_YmhVXDEhMzQuL0BGRQMmGkICB0NZHmsOVjk1QktGQ1FhY2hUVUNMR0RSPHpoDktGQ1Q4KzVBEhAOUjknVEVKQUEIb2AoKCZCS0ZDVGF4aSYwOEI6SkFBV0QOXUZDMCY0IC4cHAxFCxJCXUZDUggADktGQwUBEENZHgEYS0ZDDRUPBUEEEA4iKkMdAAAAAPL95r0%3D%24&vid=209284&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
1988,WAGON,Europe (LHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,L28,PATROL,DX,Europe (LHD),160,PATROL,,07.1980,08.1988,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Europe+%28LHD%29&ssd=%24%2AKwEheHIYIAAAAABhz1PA%24&f_model=PATROL,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwH2wtO_g5ryiJSImoWvwq66mp2D8v3w8ePM_7exgpaKjoyPyt3xm7WxtYSSi5rcwcv2_5KCkJeNjOPl5qCFueGhpOD6vcit9ZqV4ejl4PLC37385-7j5vadhMWxo-Tn9pyJkeDsvbG6m4P24ejl4PbC38CKguDv5Of1n9XWzpKc4J7o5eCp6bG15OeSgpaEj-Kxs62ptuD55Ofz9q2xo-Tnp6Wy5_jgrKWj5Oevsa2h4Pq9scqI578AAAAA9VDJ7g%3D%3D%24&vid=212727&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
1988,WAGON,Europe (LHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,PATROL,DX,Europe (LHD),160,PATROL,,07.1980,08.1988,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Europe+%28LHD%29&ssd=%24%2AKwEheHIYIAAAAABhz1PA%24&f_model=PATROL,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEZLTwZXUdXGRx6QH4kSEFVdXJsHRIfHgwjEFhebXllYWNgJTIedFpeWmt9ZHUzLiQZEH1tf3hiYwwKCU9qVg5OSw8VUidCGnV6DgcKDx0tLyQYGQ8ACwgecDYkQgcKDxh0Z3kNXlxCHnVrGAkGDQ1EIyxkZGoOBwoPGC00JWp8dA52Bg0NGwhCEQoPfGp4bGJQUEAJR14OEQoPHkRMQgcKD0lNXA8VUk1ZBwoPQVlDSQ1IXEJuZg9RAAAAANhkCqo%3D%24&vid=213468&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
1988,6 SEATER HARDTOP,Europe (LHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,L28,PATROL,DX,Europe (LHD),160,PATROL,,07.1980,08.1988,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Europe+%28LHD%29&ssd=%24%2AKwEheHIYIAAAAABhz1PA%24&f_model=PATROL,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHU4PGc1LKnmbPX1JD0xoyYuL-h0N_S08Hu3ZWToLSorK6t6P_TuZeTl6awqbj-4-nU3bCgsrWvrsHHxIKnm8ODhsLYn-qP17iotcm01sCTkY_UuKzT3sXMwp2C8qK_ws3GxdS98uWPysfC1Lmh1MCTkY_QuLOpqbW0wJORj9G4rKihr7TA4p2NxI6Uw9zHwrL-4-yrxczBxIqTwIWRj9fR0MPKx8KH2ceP3MfWzcbFjZDW1Y_cx8KkqsWdAAAAAF7lt9w%3D%24&vid=201281&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
1988,3 SEATER HARDTOP,Europe (LHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,PATROL,DX,Europe (LHD),160,PATROL,,07.1980,08.1988,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Europe+%28LHD%29&ssd=%24%2AKwEheHIYIAAAAABhz1PA%24&f_model=PATROL,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFiVkcoGh8BbjwLORBfZDouDgkXZmlkZXdYayMlFgIeGhgbXkllDyElIRAGHw5IVV9iawYWBAMZGHdxcjQRLXU1MHRuKVw5YQ4eA38CZXYlJzliDgUTY2J0eCklKA8VDnV8cXRgVkpPcn12dWUOEGArKztyZwkEGB4EACsrO3JmCRsZFh4AK1o3cHM_I3JrdnZZRkkRHHR7cHM7Jys9O3JgYGdyfXZ2bGFtcmt2ZmJ9dnZkdXI0c2x3chQadnQAAAAAsVRZoQ%3D%3D%24&vid=201276&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
1988,6 SEATER HARDTOP,Europe (LHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,L28,PATROL,DX,Europe (LHD),160,PATROL,,07.1985,08.1988,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Europe+%28LHD%29&ssd=%24%2AKwEheHIYIAAAAABhz1PA%24&f_model=PATROL,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEGMiNITHl8dn5Ea3oZW15Kam1zAg0AARM8D0dBcmZ6fnx_Oi0Ba0VBRXRie2osMTsGD2JyYGd9fBMVFlB1SRFRVBAKTThdBWp6ZxtmBBJBQ10Gan4BDBceEE9QIHBtEB8UFwZvIDddGBUQBmtzBxJBQ10CamF7e2dmEkFDXQNqfnpzfWYSME9fFlxGEQ4VEGAsMT55Fx4TFlhBEldDXQUDAhEYFRBVCxVdDhUHHxQXX0IEB10OFRB2eBdPAAAAAC-amAk%3D%24&vid=201283&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
1988,WAGON,Europe (LHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,L28,PATROL,DX,Europe (LHD),160,PATROL,,07.1985,08.1988,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Europe+%28LHD%29&ssd=%24%2AKwEheHIYIAAAAABhz1PA%24&f_model=PATROL,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFpXUxzLTIbEhIsPzlnTTElBQIcbWJvbnxTYCguHQkVERMQVUJuBCouKhsNFAVDXlRpYA0dDwgSE3x6eT8aJn4-O39lIlcyagUKfnd6f21dQCJjeHF8eWkCG1ouPHt4aQMWDn9zIi4lBBxofnd6f2ldQF8VHX9we3hqAEpJUQ0DfwF3en82di4qe3gNHQkbEH0uLDI2KX9me3hsaTIuPHt4ODoteGd_Mzk8e3gwLjI-f2UiLlUXeCAAAAAA0PYkZw%3D%3D%24&vid=212730&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
1988,3 SEATER HARDTOP,Europe (LHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,PATROL,DX,Europe (LHD),160,PATROL,,08.1983,08.1988,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Europe+%28LHD%29&ssd=%24%2AKwEheHIYIAAAAABhz1PA%24&f_model=PATROL,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEjFwY0ayYlTGNJZ2EDNXtvT0hWJyglJDYZKmJkV0NfW1laHwgkTmBkYFFHXk8JFB4jKkdXRUJYWTYwM3VQbDR0cTUvaB14IE9fQj5DJDdkZngjT0RSIiM1OWhkaU5UTzQ9MDUhFwsOMzw3NCRPUSBqanozJkhFWV9FQWpqejMnSFpYV19Baht2MTJ-YjMqNzcYBwhQXTU6MTJ6Zmp8ejMhISYzPDc3LSAsMyo3JyE8NzclNDN1Mi02M1VbNzUAAAAAfFCmLg%3D%3D%24&vid=201277&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
1988,3 SEATER HARDTOP,Europe (LHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33T,PATROL,DX,Europe (LHD),160,PATROL,,08.1983,08.1988,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Europe+%28LHD%29&ssd=%24%2AKwEheHIYIAAAAABhz1PA%24&f_model=PATROL,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwE7Dx4tWWlHd3lwR084OWN3V1BOPzA9PC4BMnp8T1tHQ0FCBxA8Vnh8eElfRlcRDAY7Ml9PXVpAQS4oK21IdCxsaS03cAVgOFdHWiZbPC98fmA7V1xKOjtbL3x-YDpXS1YrJC8vZAEPXSojLis9UEtlfG4pKjlRWkBAXwR8bikqOFFFQUhFBHwfJSgtZ30qNS1yDgNbSUIsJSgtYCN8eCkqPjg5KiMtcjskfyo1Ljg5Iy1yMzBgbC00KSpKQXIjAAAAAFlQT44%3D%24&vid=201279&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
1988,6 SEATER HARDTOP,Europe (LHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33T,PATROL,DX,Europe (LHD),160,PATROL,,08.1983,08.1988,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Europe+%28LHD%29&ssd=%24%2AKwEheHIYIAAAAABhz1PA%24&f_model=PATROL,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHK_u-DtaC8u8qNlpvN5pKGpqG_zsHMzd_ww4uNvqq2srCz9uHNp4mNibiut6bg_ffKw66-rKuxsN_Z2py5hd2dmNzGgfSRyaa2q9eqyN6Nj5HKpq27y8qq3o2Pkcumuqfa1d7elfD-rNvS39rMobqUjZ_Y28igq7GxrvWNn9jbyaC0sLm09Y3u1NnclozbxNyD__KquLPd1NnckdKNidjbz8nI29Lcg8rVjtvE38DV3t7M3dqc28Tf2ryy3twAAAAAsxVjJQ%3D%3D%24&vid=201289&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
1988,PICKUP,Europe (LHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,PATROL,DX,Europe (LHD),160,PATROL,,08.1983,08.1988,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Europe+%28LHD%29&ssd=%24%2AKwEheHIYIAAAAABhz1PA%24&f_model=PATROL,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGsmIm_qqvQ_rPs9q-JgPTgwMfZqKeqq7mWpe3r2MzQ1NbVkIerwe_r797I0cCGm5GspcjYys3X1rm_vPrf47v7_rqg55L3r8DMu7K_uqiYmpGtrLq1vr2rxYOR97K_uq3B0sy46-n3q8DerLyzuLjxlpnR0d-7sr-6rZiBkN_JwbvDs7i4rr33pL-6yd_N2dfl5fW88uu7pL-6q_H597K_uvz46bqg5_jmsr-69Oz2_Lj96ffb07rkAAAAAP-cIKM%3D%24&vid=209289&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
1988,6 SEATER HARDTOP,Europe (LHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,PATROL,DX,Europe (LHD),160,PATROL,,08.1983,08.1988,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Europe+%28LHD%29&ssd=%24%2AKwEheHIYIAAAAABhz1PA%24&f_model=PATROL,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwG8iJmw6tjv4Ma4ydO7iOTw0NfJuLe6u6mGtf37yNzAxMbFgJe70f_7_87YwdCWi4G8tdjI2t3HxqmvrOrP86vr7qqw94Lnv9DA3aHcvqj7-ee80NvNvbyqpvf79tHL0Kuir6q-iJSRrKOoq7vQzr_19eWsudfaxsDa3vX15ay418XHyMDe9YTprq3h_ay1qKiHmJfPwqqlrq3l-fXj5ay-vrmso6iosr-zrLWovqKvquelsKGstairy8Oq9wAAAADj90Te%24&vid=201287&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
1988,WAGON,Europe (LHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,PATROL,DX,Europe (LHD),160,PATROL,,08.1983,08.1988,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Europe+%28LHD%29&ssd=%24%2AKwEheHIYIAAAAABhz1PA%24&f_model=PATROL,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFzR1ZoLiowfzYjKzEhWys_HxgGd3h1dGZJejI0BxMPCwkKT1h0HjA0MAEXDh9ZRE5zehcHFRIICWZgYyUAPGQkIWV_OE0ocB8QZG1gZXdHRU5yc2VqYWJ0GlxOKG1gZXIeDRNnNDYodB8Bc2NsZ2cuSUYODgBkbWBlckdeTwAWHmQcbGdncWIoe2BlFgASBgg6OipjLTRke2BldC4mKG1gZSMnNmV_OCc9bWBlKzMpI2ciNigEDGU7AAAAALXu1Bs%3D%24&vid=213472&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
